id,deveui,received_at,payload
322,58A0CB0000108FF2,2025-06-11 06:44:50.7+00,"{""Late"": 0, ""Lrrs"": {""Lrr"": [{""Chain"": 0, ""Lrrid"": ""1000BCDC"", ""LrrESP"": -76.791779, ""LrrSNR"": 10.25, ""LrrRSSI"": -76.399994}]}, ""Time"": ""2025-06-11T06:44:50.700+00:00"", ""FPort"": 103, ""Lrcid"": ""00000211"", ""Lrrid"": ""1000BCDC"", ""MType"": 2, ""ADRbit"": 1, ""DevEUI"": ""58A0CB0000108FF2"", ""FCntDn"": 11, ""FCntUp"": 229, ""LrrESP"": -76.791779, ""LrrSNR"": 10.25, ""SpFact"": 7, ""Channel"": ""LC2"", ""DevAddr"": ""00F770C9"", ""LrrRSSI"": -76.399994, ""MeanPER"": 0.0, ""NbTrans"": 1, ""SubBand"": ""G1"", ""TxPower"": 16.0, ""mic_hex"": ""9c88067d"", ""ModelCfg"": ""0"", ""DevLrrCnt"": 1, ""DriverCfg"": {""app"": {""mId"": ""tbhh100"", ""pId"": ""os1-brow"", ""ver"": ""1""}, ""mod"": {""mId"": ""tbhh100"", ""pId"": ""browan"", ""ver"": ""1""}}, ""Frequency"": 868.5, ""CustomerID"": ""100053770"", ""InstantPER"": 0.0, ""payload_hex"": ""08fb2427ffffffff"", ""CustomerData"": {""alr"": {""pro"": ""BROW/TB100"", ""ver"": ""1""}, ""loc"": null, ""doms"": [{""g"": ""Clients"", ""n"": ""Charles R&D Product""}], ""name"": ""Dinard_1st_Bedroom Ro"", ""tags"": []}, ""DynamicClass"": ""A"", ""LostUplinksAS"": 0, ""BaseStationData"": {""doms"": [{""g"": ""Clients"", ""n"": ""CP's Gateways""}], ""name"": ""CP-Dinard-7076FF006404010B""}, ""PayloadEncryption"": 0}"
323,58A0CB000010162C,2025-06-11 06:47:59.48+00,"{""Late"": 0, ""Lrrs"": {""Lrr"": [{""Chain"": 0, ""Lrrid"": ""1000BCDC"", ""LrrESP"": -73.573822, ""LrrSNR"": 8.5, ""LrrRSSI"": -73.0}]}, ""Time"": ""2025-06-11T06:47:59.480+00:00"", ""FPort"": 103, ""Lrcid"": ""00000211"", ""Lrrid"": ""1000BCDC"", ""MType"": 2, ""ADRbit"": 1, ""DevEUI"": ""58A0CB000010162C"", ""FCntDn"": 17, ""FCntUp"": 142, ""LrrESP"": -73.573822, ""LrrSNR"": 8.5, ""SpFact"": 12, ""Channel"": ""LC6"", ""DevAddr"": ""01D201C2"", ""LrrRSSI"": -73.0, ""MeanPER"": 0.193548, ""NbTrans"": 2, ""SubBand"": ""G2"", ""TxPower"": 16.0, ""mic_hex"": ""6c31a71b"", ""ModelCfg"": ""0"", ""DevLrrCnt"": 1, ""DriverCfg"": {""app"": {""mId"": ""tbhh100"", ""pId"": ""os1-brow"", ""ver"": ""1""}, ""mod"": {""mId"": ""tbhh100"", ""pId"": ""browan"", ""ver"": ""1""}}, ""Frequency"": 867.7, ""CustomerID"": ""100053770"", ""InstantPER"": 0.0, ""payload_hex"": ""00fb3541ffffffff"", ""CustomerData"": {""alr"": {""pro"": ""BROW/TB100"", ""ver"": ""1""}, ""loc"": null, ""doms"": [{""g"": ""Clients"", ""n"": ""Charles R&D Product""}], ""name"": ""Dinard 162C"", ""tags"": []}, ""DynamicClass"": ""A"", ""LostUplinksAS"": 0, ""BaseStationData"": {""doms"": [{""g"": ""Clients"", ""n"": ""CP's Gateways""}], ""name"": ""CP-Dinard-7076FF006404010B""}, ""PayloadEncryption"": 0}"
324,58A0CB0000108FB5,2025-06-11 06:55:57.329+00,"{""Late"": 0, ""Lrrs"": {""Lrr"": [{""Chain"": 0, ""Lrrid"": ""1000BCDC"", ""LrrESP"": -98.718788, ""LrrSNR"": 4.5, ""LrrRSSI"": -97.399994}]}, ""Time"": ""2025-06-11T06:55:57.329+00:00"", ""FPort"": 103, ""Lrcid"": ""00000211"", ""Lrrid"": ""1000BCDC"", ""MType"": 2, ""ADRbit"": 1, ""DevEUI"": ""58A0CB0000108FB5"", ""FCntDn"": 205, ""FCntUp"": 8333, ""LrrESP"": -98.718788, ""LrrSNR"": 4.5, ""SpFact"": 7, ""Channel"": ""LC0"", ""DevAddr"": ""E04233FF"", ""LrrRSSI"": -97.399994, ""MeanPER"": 0.0, ""NbTrans"": 1, ""SubBand"": ""G1"", ""TxPower"": 2.0, ""mic_hex"": ""3813584d"", ""ModelCfg"": ""0"", ""DevLrrCnt"": 1, ""DriverCfg"": {""app"": {""mId"": ""tbhh100"", ""pId"": ""os1-brow"", ""ver"": ""1""}, ""mod"": {""mId"": ""tbhh100"", ""pId"": ""browan"", ""ver"": ""1""}}, ""Frequency"": 868.1, ""CustomerID"": ""100053770"", ""InstantPER"": 0.0, ""payload_hex"": ""08ab242dffffffff"", ""CustomerData"": {""alr"": {""pro"": ""BROW/TB100"", ""ver"": ""1""}, ""loc"": null, ""doms"": [{""g"": ""Clients"", ""n"": ""Charles R&D Product""}], ""name"": ""Dinard_1st_Bedroom Al"", ""tags"": []}, ""DynamicClass"": ""A"", ""LostUplinksAS"": 0, ""BaseStationData"": {""doms"": [{""g"": ""Clients"", ""n"": ""CP's Gateways""}], ""name"": ""CP-Dinard-7076FF006404010B""}, ""PayloadEncryption"": 0}"
325,58A0CB0000108FF2,2025-06-11 06:57:50.503+00,"{""Late"": 0, ""Lrrs"": {""Lrr"": [{""Chain"": 0, ""Lrrid"": ""1000BCDC"", ""LrrESP"": -78.750847, ""LrrSNR"": 10.75, ""LrrRSSI"": -78.399994}]}, ""Time"": ""2025-06-11T06:57:50.503+00:00"", ""FPort"": 103, ""Lrcid"": ""00000211"", ""Lrrid"": ""1000BCDC"", ""MType"": 2, ""ADRbit"": 1, ""DevEUI"": ""58A0CB0000108FF2"", ""FCntDn"": 11, ""FCntUp"": 230, ""LrrESP"": -78.750847, ""LrrSNR"": 10.75, ""SpFact"": 7, ""Channel"": ""LC0"", ""DevAddr"": ""00F770C9"", ""LrrRSSI"": -78.399994, ""MeanPER"": 0.0, ""NbTrans"": 1, ""SubBand"": ""G1"", ""TxPower"": 16.0, ""mic_hex"": ""8574f2ac"", ""ModelCfg"": ""0"", ""DevLrrCnt"": 1, ""DriverCfg"": {""app"": {""mId"": ""tbhh100"", ""pId"": ""os1-brow"", ""ver"": ""1""}, ""mod"": {""mId"": ""tbhh100"", ""pId"": ""browan"", ""ver"": ""1""}}, ""Frequency"": 868.1, ""CustomerID"": ""100053770"", ""InstantPER"": 0.0, ""payload_hex"": ""08fb2421ffffffff"", ""CustomerData"": {""alr"": {""pro"": ""BROW/TB100"", ""ver"": ""1""}, ""loc"": null, ""doms"": [{""g"": ""Clients"", ""n"": ""Charles R&D Product""}], ""name"": ""Dinard_1st_Bedroom Ro"", ""tags"": []}, ""DynamicClass"": ""A"", ""LostUplinksAS"": 0, ""BaseStationData"": {""doms"": [{""g"": ""Clients"", ""n"": ""CP's Gateways""}], ""name"": ""CP-Dinard-7076FF006404010B""}, ""PayloadEncryption"": 0}"
326,58A0CB0000108FB5,2025-06-11 06:57:57.291+00,"{""Late"": 0, ""Lrrs"": {""Lrr"": [{""Chain"": 0, ""Lrrid"": ""1000BCDC"", ""LrrESP"": -110.1371, ""LrrSNR"": -0.25, ""LrrRSSI"": -107.0}]}, ""Time"": ""2025-06-11T06:57:57.291+00:00"", ""FPort"": 103, ""Lrcid"": ""00000211"", ""Lrrid"": ""1000BCDC"", ""MType"": 2, ""ADRbit"": 1, ""DevEUI"": ""58A0CB0000108FB5"", ""FCntDn"": 205, ""FCntUp"": 8334, ""LrrESP"": -110.1371, ""LrrSNR"": -0.25, ""SpFact"": 7, ""Channel"": ""LC3"", ""DevAddr"": ""E04233FF"", ""LrrRSSI"": -107.0, ""MeanPER"": 0.0, ""NbTrans"": 1, ""SubBand"": ""G2"", ""TxPower"": 2.0, ""mic_hex"": ""eb37b9b9"", ""ModelCfg"": ""0"", ""DevLrrCnt"": 1, ""DriverCfg"": {""app"": {""mId"": ""tbhh100"", ""pId"": ""os1-brow"", ""ver"": ""1""}, ""mod"": {""mId"": ""tbhh100"", ""pId"": ""browan"", ""ver"": ""1""}}, ""Frequency"": 867.1, ""CustomerID"": ""100053770"", ""InstantPER"": 0.0, ""payload_hex"": ""08ab2421ffffffff"", ""CustomerData"": {""alr"": {""pro"": ""BROW/TB100"", ""ver"": ""1""}, ""loc"": null, ""doms"": [{""g"": ""Clients"", ""n"": ""Charles R&D Product""}], ""name"": ""Dinard_1st_Bedroom Al"", ""tags"": []}, ""DynamicClass"": ""A"", ""LostUplinksAS"": 0, ""BaseStationData"": {""doms"": [{""g"": ""Clients"", ""n"": ""CP's Gateways""}], ""name"": ""CP-Dinard-7076FF006404010B""}, ""PayloadEncryption"": 0}"
327,58A0CB0000108FF2,2025-06-11 06:59:50.385+00,"{""Late"": 0, ""Lrrs"": {""Lrr"": [{""Chain"": 0, ""Lrrid"": ""1000BCDC"", ""LrrESP"": -79.437256, ""LrrSNR"": 9.75, ""LrrRSSI"": -79.0}]}, ""Time"": ""2025-06-11T06:59:50.385+00:00"", ""FPort"": 103, ""Lrcid"": ""00000211"", ""Lrrid"": ""1000BCDC"", ""MType"": 2, ""ADRbit"": 1, ""DevEUI"": ""58A0CB0000108FF2"", ""FCntDn"": 11, ""FCntUp"": 231, ""LrrESP"": -79.437256, ""LrrSNR"": 9.75, ""SpFact"": 7, ""Channel"": ""LC6"", ""DevAddr"": ""00F770C9"", ""LrrRSSI"": -79.0, ""MeanPER"": 0.0, ""NbTrans"": 1, ""SubBand"": ""G2"", ""TxPower"": 16.0, ""mic_hex"": ""5fa795ab"", ""ModelCfg"": ""0"", ""DevLrrCnt"": 1, ""DriverCfg"": {""app"": {""mId"": ""tbhh100"", ""pId"": ""os1-brow"", ""ver"": ""1""}, ""mod"": {""mId"": ""tbhh100"", ""pId"": ""browan"", ""ver"": ""1""}}, ""Frequency"": 867.7, ""CustomerID"": ""100053770"", ""InstantPER"": 0.0, ""payload_hex"": ""08fb241bffffffff"", ""CustomerData"": {""alr"": {""pro"": ""BROW/TB100"", ""ver"": ""1""}, ""loc"": null, ""doms"": [{""g"": ""Clients"", ""n"": ""Charles R&D Product""}], ""name"": ""Dinard_1st_Bedroom Ro"", ""tags"": []}, ""DynamicClass"": ""A"", ""LostUplinksAS"": 0, ""BaseStationData"": {""doms"": [{""g"": ""Clients"", ""n"": ""CP's Gateways""}], ""name"": ""CP-Dinard-7076FF006404010B""}, ""PayloadEncryption"": 0}"
328,58A0CB0000108FB5,2025-06-11 06:59:57.184+00,"{""Late"": 0, ""Lrrs"": {""Lrr"": [{""Chain"": 0, ""Lrrid"": ""1000BCDC"", ""LrrESP"": -104.8871, ""LrrSNR"": 0.25, ""LrrRSSI"": -102.0}]}, ""Time"": ""2025-06-11T06:59:57.184+00:00"", ""FPort"": 103, ""Lrcid"": ""00000211"", ""Lrrid"": ""1000BCDC"", ""MType"": 2, ""ADRbit"": 1, ""DevEUI"": ""58A0CB0000108FB5"", ""FCntDn"": 205, ""FCntUp"": 8335, ""LrrESP"": -104.8871, ""LrrSNR"": 0.25, ""SpFact"": 7, ""Channel"": ""LC4"", ""DevAddr"": ""E04233FF"", ""LrrRSSI"": -102.0, ""MeanPER"": 0.0, ""NbTrans"": 1, ""SubBand"": ""G2"", ""TxPower"": 2.0, ""mic_hex"": ""74356110"", ""ModelCfg"": ""0"", ""DevLrrCnt"": 1, ""DriverCfg"": {""app"": {""mId"": ""tbhh100"", ""pId"": ""os1-brow"", ""ver"": ""1""}, ""mod"": {""mId"": ""tbhh100"", ""pId"": ""browan"", ""ver"": ""1""}}, ""Frequency"": 867.3, ""CustomerID"": ""100053770"", ""InstantPER"": 0.0, ""payload_hex"": ""08ab241cffffffff"", ""CustomerData"": {""alr"": {""pro"": ""BROW/TB100"", ""ver"": ""1""}, ""loc"": null, ""doms"": [{""g"": ""Clients"", ""n"": ""Charles R&D Product""}], ""name"": ""Dinard_1st_Bedroom Al"", ""tags"": []}, ""DynamicClass"": ""A"", ""LostUplinksAS"": 0, ""BaseStationData"": {""doms"": [{""g"": ""Clients"", ""n"": ""CP's Gateways""}], ""name"": ""CP-Dinard-7076FF006404010B""}, ""PayloadEncryption"": 0}"
329,58A0CB00001088D7,2025-06-11 07:04:01.523+00,"{""Late"": 0, ""Lrrs"": {""Lrr"": [{""Chain"": 0, ""Lrrid"": ""1000BCDC"", ""LrrESP"": -61.63892, ""LrrSNR"": 8.0, ""LrrRSSI"": -61.0}]}, ""Time"": ""2025-06-11T07:04:01.523+00:00"", ""FPort"": 103, ""Lrcid"": ""00000211"", ""Lrrid"": ""1000BCDC"", ""MType"": 2, ""ADRbit"": 1, ""DevEUI"": ""58A0CB00001088D7"", ""FCntDn"": 6, ""FCntUp"": 147, ""LrrESP"": -61.63892, ""LrrSNR"": 8.0, ""SpFact"": 12, ""Channel"": ""LC5"", ""DevAddr"": ""01DAF793"", ""LrrRSSI"": -61.0, ""MeanPER"": 0.0, ""NbTrans"": 2, ""SubBand"": ""G2"", ""TxPower"": 16.0, ""mic_hex"": ""94ec99e3"", ""ModelCfg"": ""0"", ""DevLrrCnt"": 1, ""DriverCfg"": {""mod"": {""mId"": ""lora"", ""pId"": ""generic"", ""ver"": ""1""}}, ""Frequency"": 867.5, ""CustomerID"": ""100053770"", ""InstantPER"": 0.0, ""payload_hex"": ""08fb3447ffffffff"", ""CustomerData"": {""alr"": {""pro"": ""LORA/Generic"", ""ver"": ""1""}, ""loc"": null, ""doms"": [{""g"": ""Clients"", ""n"": ""Charles R&D Product""}], ""name"": ""Dinard Kitchen Fridge"", ""tags"": []}, ""DynamicClass"": ""A"", ""LostUplinksAS"": 0, ""BaseStationData"": {""doms"": [{""g"": ""Clients"", ""n"": ""CP's Gateways""}], ""name"": ""CP-Dinard-7076FF006404010B""}, ""PayloadEncryption"": 0}"
330,58A0CB0000108AD6,2025-06-11 07:05:51.374+00,"{""Late"": 0, ""Lrrs"": {""Lrr"": [{""Chain"": 0, ""Lrrid"": ""1000BCDC"", ""LrrESP"": -65.487717, ""LrrSNR"": 9.25, ""LrrRSSI"": -65.0}]}, ""Time"": ""2025-06-11T07:05:51.374+00:00"", ""FPort"": 103, ""Lrcid"": ""00000211"", ""Lrrid"": ""1000BCDC"", ""MType"": 2, ""ADRbit"": 1, ""DevEUI"": ""58A0CB0000108AD6"", ""FCntDn"": 8, ""FCntUp"": 145, ""LrrESP"": -65.487717, ""LrrSNR"": 9.25, ""SpFact"": 12, ""Channel"": ""LC7"", ""DevAddr"": ""01EC2337"", ""LrrRSSI"": -65.0, ""MeanPER"": 0.0, ""NbTrans"": 2, ""SubBand"": ""G2"", ""TxPower"": 16.0, ""mic_hex"": ""9f5b96c4"", ""ModelCfg"": ""0"", ""DevLrrCnt"": 1, ""DriverCfg"": {""app"": {""mId"": ""tbhh100"", ""pId"": ""os1-brow"", ""ver"": ""1""}, ""mod"": {""mId"": ""tbhh100"", ""pId"": ""browan"", ""ver"": ""1""}}, ""Frequency"": 867.9, ""CustomerID"": ""100053770"", ""InstantPER"": 0.0, ""payload_hex"": ""08fb3446ffffffff"", ""CustomerData"": {""alr"": {""pro"": ""BROW/TB100"", ""ver"": ""1""}, ""loc"": null, ""doms"": [{""g"": ""Clients"", ""n"": ""Charles R&D Product""}], ""name"": ""Dinard 58AD6"", ""tags"": [""CP Dinard""]}, ""DynamicClass"": ""A"", ""LostUplinksAS"": 0, ""BaseStationData"": {""doms"": [{""g"": ""Clients"", ""n"": ""CP's Gateways""}], ""name"": ""CP-Dinard-7076FF006404010B""}, ""PayloadEncryption"": 0}"
331,58A0CB0000108FB5,2025-06-11 07:05:57.155+00,"{""Late"": 0, ""Lrrs"": {""Lrr"": [{""Chain"": 0, ""Lrrid"": ""1000BCDC"", ""LrrESP"": -102.528069, ""LrrSNR"": 3.75, ""LrrRSSI"": -101.0}]}, ""Time"": ""2025-06-11T07:05:57.155+00:00"", ""FPort"": 103, ""Lrcid"": ""00000211"", ""Lrrid"": ""1000BCDC"", ""MType"": 2, ""ADRbit"": 1, ""DevEUI"": ""58A0CB0000108FB5"", ""FCntDn"": 205, ""FCntUp"": 8336, ""LrrESP"": -102.528069, ""LrrSNR"": 3.75, ""SpFact"": 7, ""Channel"": ""LC6"", ""DevAddr"": ""E04233FF"", ""LrrRSSI"": -101.0, ""MeanPER"": 0.0, ""NbTrans"": 1, ""SubBand"": ""G2"", ""TxPower"": 2.0, ""mic_hex"": ""7878e343"", ""ModelCfg"": ""0"", ""DevLrrCnt"": 1, ""DriverCfg"": {""app"": {""mId"": ""tbhh100"", ""pId"": ""os1-brow"", ""ver"": ""1""}, ""mod"": {""mId"": ""tbhh100"", ""pId"": ""browan"", ""ver"": ""1""}}, ""Frequency"": 867.7, ""CustomerID"": ""100053770"", ""InstantPER"": 0.0, ""payload_hex"": ""08ab221dffffffff"", ""CustomerData"": {""alr"": {""pro"": ""BROW/TB100"", ""ver"": ""1""}, ""loc"": null, ""doms"": [{""g"": ""Clients"", ""n"": ""Charles R&D Product""}], ""name"": ""Dinard_1st_Bedroom Al"", ""tags"": []}, ""DynamicClass"": ""A"", ""LostUplinksAS"": 0, ""BaseStationData"": {""doms"": [{""g"": ""Clients"", ""n"": ""CP's Gateways""}], ""name"": ""CP-Dinard-7076FF006404010B""}, ""PayloadEncryption"": 0}"
332,58A0CB0000101AE4,2025-06-11 07:09:34.372+00,"{""Late"": 0, ""Lrrs"": {""Lrr"": [{""Chain"": 0, ""Lrrid"": ""1000BCDC"", ""LrrESP"": -80.813919, ""LrrSNR"": 10.0, ""LrrRSSI"": -80.399994}]}, ""Time"": ""2025-06-11T07:09:34.372+00:00"", ""FPort"": 102, ""Lrcid"": ""00000211"", ""Lrrid"": ""1000BCDC"", ""MType"": 2, ""ADRbit"": 1, ""DevEUI"": ""58A0CB0000101AE4"", ""FCntDn"": 4632, ""FCntUp"": 26627, ""LrrESP"": -80.813919, ""LrrSNR"": 10.0, ""SpFact"": 7, ""Channel"": ""LC2"", ""DevAddr"": ""E043FC5E"", ""LrrRSSI"": -80.399994, ""MeanPER"": 0.206349, ""NbTrans"": 1, ""SubBand"": ""G1"", ""TxPower"": 2.0, ""mic_hex"": ""439da39e"", ""ModelCfg"": ""0"", ""DevLrrCnt"": 1, ""DriverCfg"": {""app"": {""mId"": ""tbms100"", ""pId"": ""os1-brow"", ""ver"": ""1""}, ""mod"": {""mId"": ""tbms100"", ""pId"": ""browan"", ""ver"": ""1""}}, ""Frequency"": 868.5, ""CustomerID"": ""100053770"", ""InstantPER"": 0.0, ""payload_hex"": ""00fb05a5201d0700"", ""CustomerData"": {""alr"": {""pro"": ""BROW/TBS10"", ""ver"": ""1""}, ""loc"": null, ""doms"": [{""g"": ""Clients"", ""n"": ""Microshare_Prod_Dev/2023CPHomeMotionPest""}], ""name"": ""Dinard_Mouse Trap1"", ""tags"": []}, ""DynamicClass"": ""A"", ""LostUplinksAS"": 0, ""BaseStationData"": {""doms"": [{""g"": ""Clients"", ""n"": ""CP's Gateways""}], ""name"": ""CP-Dinard-7076FF006404010B""}, ""PayloadEncryption"": 0}"
333,58A0CB0000108FF2,2025-06-11 07:11:49.486+00,"{""Late"": 0, ""Lrrs"": {""Lrr"": [{""Chain"": 0, ""Lrrid"": ""1000BCDC"", ""LrrESP"": -79.487717, ""LrrSNR"": 9.25, ""LrrRSSI"": -79.0}]}, ""Time"": ""2025-06-11T07:11:49.486+00:00"", ""FPort"": 103, ""Lrcid"": ""00000211"", ""Lrrid"": ""1000BCDC"", ""MType"": 2, ""ADRbit"": 1, ""DevEUI"": ""58A0CB0000108FF2"", ""FCntDn"": 11, ""FCntUp"": 232, ""LrrESP"": -79.487717, ""LrrSNR"": 9.25, ""SpFact"": 7, ""Channel"": ""LC4"", ""DevAddr"": ""00F770C9"", ""LrrRSSI"": -79.0, ""MeanPER"": 0.0, ""NbTrans"": 1, ""SubBand"": ""G2"", ""TxPower"": 16.0, ""mic_hex"": ""2c8c3c3c"", ""ModelCfg"": ""0"", ""DevLrrCnt"": 1, ""DriverCfg"": {""app"": {""mId"": ""tbhh100"", ""pId"": ""os1-brow"", ""ver"": ""1""}, ""mod"": {""mId"": ""tbhh100"", ""pId"": ""browan"", ""ver"": ""1""}}, ""Frequency"": 867.3, ""CustomerID"": ""100053770"", ""InstantPER"": 0.0, ""payload_hex"": ""08fb2320ffffffff"", ""CustomerData"": {""alr"": {""pro"": ""BROW/TB100"", ""ver"": ""1""}, ""loc"": null, ""doms"": [{""g"": ""Clients"", ""n"": ""Charles R&D Product""}], ""name"": ""Dinard_1st_Bedroom Ro"", ""tags"": []}, ""DynamicClass"": ""A"", ""LostUplinksAS"": 0, ""BaseStationData"": {""doms"": [{""g"": ""Clients"", ""n"": ""CP's Gateways""}], ""name"": ""CP-Dinard-7076FF006404010B""}, ""PayloadEncryption"": 0}"
334,58A0CB0000108FB5,2025-06-11 07:14:57.381+00,"{""Late"": 0, ""Lrrs"": {""Lrr"": [{""Chain"": 0, ""Lrrid"": ""1000BCDC"", ""LrrESP"": -95.277351, ""LrrSNR"": 6.5, ""LrrRSSI"": -94.399994}]}, ""Time"": ""2025-06-11T07:14:57.381+00:00"", ""FPort"": 103, ""Lrcid"": ""00000211"", ""Lrrid"": ""1000BCDC"", ""MType"": 2, ""ADRbit"": 1, ""DevEUI"": ""58A0CB0000108FB5"", ""FCntDn"": 205, ""FCntUp"": 8337, ""LrrESP"": -95.277351, ""LrrSNR"": 6.5, ""SpFact"": 7, ""Channel"": ""LC2"", ""DevAddr"": ""E04233FF"", ""LrrRSSI"": -94.399994, ""MeanPER"": 0.0, ""NbTrans"": 1, ""SubBand"": ""G1"", ""TxPower"": 2.0, ""mic_hex"": ""2e212242"", ""ModelCfg"": ""0"", ""DevLrrCnt"": 1, ""DriverCfg"": {""app"": {""mId"": ""tbhh100"", ""pId"": ""os1-brow"", ""ver"": ""1""}, ""mod"": {""mId"": ""tbhh100"", ""pId"": ""browan"", ""ver"": ""1""}}, ""Frequency"": 868.5, ""CustomerID"": ""100053770"", ""InstantPER"": 0.0, ""payload_hex"": ""08ab2322ffffffff"", ""CustomerData"": {""alr"": {""pro"": ""BROW/TB100"", ""ver"": ""1""}, ""loc"": null, ""doms"": [{""g"": ""Clients"", ""n"": ""Charles R&D Product""}], ""name"": ""Dinard_1st_Bedroom Al"", ""tags"": []}, ""DynamicClass"": ""A"", ""LostUplinksAS"": 0, ""BaseStationData"": {""doms"": [{""g"": ""Clients"", ""n"": ""CP's Gateways""}], ""name"": ""CP-Dinard-7076FF006404010B""}, ""PayloadEncryption"": 0}"
335,58A0CB0000108FF2,2025-06-11 07:21:49.035+00,"{""Late"": 0, ""Lrrs"": {""Lrr"": [{""Chain"": 0, ""Lrrid"": ""1000BCDC"", ""LrrESP"": -82.461838, ""LrrSNR"": 9.5, ""LrrRSSI"": -82.0}]}, ""Time"": ""2025-06-11T07:21:49.035+00:00"", ""FPort"": 103, ""Lrcid"": ""00000211"", ""Lrrid"": ""1000BCDC"", ""MType"": 2, ""ADRbit"": 1, ""DevEUI"": ""58A0CB0000108FF2"", ""FCntDn"": 11, ""FCntUp"": 233, ""LrrESP"": -82.461838, ""LrrSNR"": 9.5, ""SpFact"": 7, ""Channel"": ""LC3"", ""DevAddr"": ""00F770C9"", ""LrrRSSI"": -82.0, ""MeanPER"": 0.0, ""NbTrans"": 1, ""SubBand"": ""G2"", ""TxPower"": 16.0, ""mic_hex"": ""5255b572"", ""ModelCfg"": ""0"", ""DevLrrCnt"": 1, ""DriverCfg"": {""app"": {""mId"": ""tbhh100"", ""pId"": ""os1-brow"", ""ver"": ""1""}, ""mod"": {""mId"": ""tbhh100"", ""pId"": ""browan"", ""ver"": ""1""}}, ""Frequency"": 867.1, ""CustomerID"": ""100053770"", ""InstantPER"": 0.0, ""payload_hex"": ""08fb2425ffffffff"", ""CustomerData"": {""alr"": {""pro"": ""BROW/TB100"", ""ver"": ""1""}, ""loc"": null, ""doms"": [{""g"": ""Clients"", ""n"": ""Charles R&D Product""}], ""name"": ""Dinard_1st_Bedroom Ro"", ""tags"": []}, ""DynamicClass"": ""A"", ""LostUplinksAS"": 0, ""BaseStationData"": {""doms"": [{""g"": ""Clients"", ""n"": ""CP's Gateways""}], ""name"": ""CP-Dinard-7076FF006404010B""}, ""PayloadEncryption"": 0}"
336,58A0CB0000101F62,2025-06-11 07:22:45.596+00,"{""Late"": 0, ""Lrrs"": {""Lrr"": [{""Chain"": 0, ""Lrrid"": ""1000BCDC"", ""LrrESP"": -70.487717, ""LrrSNR"": 9.25, ""LrrRSSI"": -70.0}]}, ""Time"": ""2025-06-11T07:22:45.596+00:00"", ""FPort"": 103, ""Lrcid"": ""00000211"", ""Lrrid"": ""1000BCDC"", ""MType"": 2, ""ADRbit"": 1, ""DevEUI"": ""58A0CB0000101F62"", ""FCntDn"": 343, ""FCntUp"": 16351, ""LrrESP"": -70.487717, ""LrrSNR"": 9.25, ""SpFact"": 12, ""Channel"": ""LC7"", ""DevAddr"": ""E042696C"", ""LrrRSSI"": -70.0, ""MeanPER"": 0.0, ""NbTrans"": 2, ""SubBand"": ""G2"", ""TxPower"": 16.0, ""mic_hex"": ""e2dcc787"", ""ModelCfg"": ""0"", ""DevLrrCnt"": 1, ""DriverCfg"": {""mod"": {""mId"": ""lora"", ""pId"": ""generic"", ""ver"": ""1""}}, ""Frequency"": 867.9, ""CustomerID"": ""100053770"", ""InstantPER"": 0.0, ""payload_hex"": ""086a3349ffffffff"", ""CustomerData"": {""alr"": {""pro"": ""LORA/Generic"", ""ver"": ""1""}, ""loc"": null, ""doms"": [{""g"": ""Clients"", ""n"": ""Microshare_Prod_Dev/2023CPHome/TBHH100 Env ES Air""}], ""name"": ""Dinard_2nd_Loft main"", ""tags"": []}, ""DynamicClass"": ""A"", ""LostUplinksAS"": 0, ""BaseStationData"": {""doms"": [{""g"": ""Clients"", ""n"": ""CP's Gateways""}], ""name"": ""CP-Dinard-7076FF006404010B""}, ""PayloadEncryption"": 0}"
